aU_z,aT_z,aL_z,ep,n_days,cls
-0.49035975999785564,0.5516003056777811,0.8923019986107763,907,14,8-14
-0.6080654163326137,-0.07494059962420485,0.2899769986355001,911,3,3-4
0.2942863561548965,-0.30844790671984973,-0.7284545899624224,913,3,3-4
-0.452499048923149,-0.07010926602252462,-0.2671199275126731,914,4,3-4
-0.8421077456700862,0.3685208221689091,0.2277188093786191,915,3,3-4
-0.8412394797362156,-0.23424032891593846,-2.0511921764422305,922,3,3-4
-3.0074577367403132,-0.8853806737467639,2.4710499773880303,927,6,5-7
-0.5373968535115639,0.5095346163274848,0.02496486237024964,932,5,5-7
3.058313896167648,-0.22211854364220968,-1.2355611208104984,934,5,5-7
0.41971091338013844,-0.059860008394650055,-2.1485475886120673,935,5,5-7
0.7107421966575984,0.0035477237510557202,2.8105324927961064,940,6,5-7
-1.3167895605445445,0.44632741977789514,-0.5907585294069962,944,8,8-14
0.6315754830718615,0.19543143675419744,0.908611814550796,954,4,3-4
0.116368709798223,0.3411813460399651,-3.0389558856189183,965,4,3-4
0.488564009516673,0.9102285896985204,-0.1779854632618456,966,10,8-14
0.06461654084464219,-0.057624969878525695,1.5814047992413545,968,5,5-7
0.7446020444433447,0.6142423968513219,0.16378809169487396,974,10,8-14
-0.08063267277797853,-0.2322684210479911,0.7893188494973509,977,3,3-4
-0.6952495904806637,-0.2094633942140716,0.720913638105244,982,4,3-4
-0.49685691140499755,-0.03483121920809462,0.4872127663950531,991,8,8-14
0.9480006323882845,-1.0034512879017299,-1.5374821628682676,997,7,5-7
1.2574844893193533,0.16175813337529743,0.6146277618264788,1002,3,3-4
0.6504540844516109,0.2082927539078261,-0.23200390733457926,1010,5,5-7
0.178407538134231,0.14576097809187505,-0.41578472301343117,1013,3,3-4
-0.32575175182031213,0.05502623495127523,-0.06000382024831913,1016,5,5-7
-0.6583180269710576,0.08923926990674003,-0.14355826440942254,1021,7,5-7
0.5571195424067968,-0.08710958982300863,0.075613766616006,1027,9,8-14
-0.5506170863395635,0.028806161588746493,-0.05781429290894563,1033,3,3-4
0.3280467111770921,-0.21838262622341087,-3.0975550847261313,1035,3,3-4
-0.7895605880575935,0.3652776432563898,0.525150754605853,1039,7,5-7
0.4087523071516747,-1.7101367942605146,-0.8907793291946995,1042,23,15+
0.4186255059366726,0.13569654969495992,-0.04756385129241737,1044,9,8-14
0.6635083196546903,-0.25323094538611796,0.35946059486050186,1045,23,15+
-1.0270341960162834,-0.21024319165631467,0.44294985364318573,1051,5,5-7
2.8686894781568237,0.06999852715818167,-0.8441300431204084,1053,6,5-7
-0.5484538809542321,-0.09372070600442772,0.05459917081039528,1054,42,15+
-0.9781684198494034,-0.39244222850611266,-1.4514737591452394,1055,38,15+
2.5658130184169483,-0.23981582570370563,-0.6749985206765967,1057,20,15+
-0.5967855629730268,-0.5380392933177971,-0.46553476481375505,1059,8,8-14
-0.6062446585966799,-0.32852146598093185,1.0194013609224357,1062,3,3-4
-0.7781217249586122,-0.43998936181981524,0.6124869062294709,1064,35,15+
-0.586364715779873,0.20920393300728013,-0.5405779721625769,1065,5,5-7
1.290410859305779,0.004416018440722369,-0.32782233621894646,1066,3,3-4
-0.5618781493683327,-0.648829296964591,-0.12167232402619854,1067,19,15+
1.3960935056795303,0.3471555587794192,-1.069896719290548,1073,6,5-7
2.1780567752973528,-0.03926560250268596,-1.7953412373360718,1074,12,8-14
2.7149732621672964,0.5642066799790502,-1.3192587072474757,1075,18,15+
-0.051891050097461075,-1.7595828851120867,-2.2939653226633716,1078,18,15+
0.45227952118562176,-1.045672856633193,-0.251927301571075,1080,5,5-7
-0.594739622820338,0.0868951623543038,-0.839479636258262,1081,3,3-4
1.3267364164465107,-0.35665180497512383,0.4498260339830986,1082,53,15+
-1.500866823423902,-0.013727516863520695,-3.0118102852063506,1083,38,15+
-0.8684967582125074,0.3131136345343869,-0.6395822481452547,1085,3,3-4
-0.2761501149391849,-0.17932974362968476,1.1345340822763037,1086,10,8-14
0.21376755820309742,-0.1887507866761171,-0.13845054679594354,1088,8,8-14
-0.6295285674215018,-0.004209928240136329,0.022851767028129688,1090,5,5-7
1.6784594403674862,-0.32002953364618564,-0.4569523556269268,1092,9,8-14
-0.9692917664714347,-0.38908828213997193,-1.895753863794576,1094,3,3-4
0.41442591200906526,0.19748220057057098,0.14166326970897408,1095,4,3-4
0.2582795701972782,-0.017849339723070456,0.28054150347694495,1099,4,3-4
1.041577175163926,0.07910712105179163,0.5690531249606902,1103,11,8-14
1.8210540591827444,-0.5525179470103649,-1.9455940496126942,1104,6,5-7
-0.5349081921210994,-0.1467725550417865,0.8427781633212945,1105,6,5-7
-0.27946969024980695,-0.2884181893585186,-0.997014416415465,1106,5,5-7
2.2118183558446445,-0.35837552553538854,-3.6031259011102055,1109,16,15+
-0.17555881196140208,0.33535303636114344,-0.0037044030575663633,1112,11,8-14
0.11267787806835838,-0.3473121894796815,0.12057355486481619,1118,3,3-4
0.060247613440946715,-0.3226261417766131,0.880221749640397,1119,12,8-14
0.8538467547416233,-0.49758937065392683,0.4581521392335512,1120,26,15+
0.4064474420771014,-0.7924969647616583,-0.43930931474206114,1121,21,15+
2.1988752750116003,0.6046497940676179,-3.7037587075832654,1124,7,5-7
0.8124350710389922,-0.4277573170157101,-0.5226525331789404,1126,6,5-7
-0.632970755031241,0.17569354932575998,0.0690482628078693,1129,5,5-7
0.09399053273548585,-0.6580541026783155,-0.6453242029184977,1130,4,3-4
-0.39775070137336843,0.22767543501684107,-1.2395922689314782,1132,3,3-4
0.9789665351886101,0.3205636689452309,1.4335288326962219,1134,4,3-4
0.968405810158997,-0.021942102502767957,0.5028947711663261,1136,3,3-4
-0.00807921774761311,-0.12566207274602625,0.02274546894809476,1137,7,5-7
1.184184227432491,-0.5734202787390582,-0.9501682941567478,1140,16,15+
-0.3047364064020297,0.521595122351564,-0.0029624527837956993,1142,5,5-7
-0.08591811878104472,0.11044191593060959,0.22532694152668112,1143,3,3-4
0.6587691157335016,-0.60211915566332,0.20593356731142953,1144,7,5-7
-0.0008853562771425905,-0.4888244497824966,-0.9669963709328536,1148,12,8-14
0.5912983023321117,-0.15011184410625383,-2.127032925133575,1149,7,5-7
-1.1051276687241245,-0.3244296584338169,-0.4012817122320304,1152,5,5-7
2.302292454566458,-0.8463382393925631,-1.4150647374348417,1153,3,3-4
2.424891541420253,-0.7186262468662373,-0.9978129713117512,1155,8,8-14
2.2433340116141074,-0.7028003188536114,-0.6438108296722943,1156,9,8-14
0.08875767147345595,-0.15007701537212126,-0.657223377471598,1159,7,5-7
1.914823965782027,-0.2620513956045123,-0.1666114706282181,1163,4,3-4
1.2233211657842857,-0.22949779731153797,-1.4912918765839533,1165,4,3-4
-0.15618887074034882,0.4014359895983042,-0.2538706239172878,1167,5,5-7
0.7065081551011628,-0.3272089914175006,-0.9123859473576096,1168,6,5-7
-0.8443938068686563,-0.3009202628951307,0.002573162462203904,1169,6,5-7
0.19640101499458246,0.2591257819374775,0.4515087916007363,1171,3,3-4
0.8624675436572546,-0.023763147744493063,-0.5140728781600471,1173,15,15+
-1.4069867899917088,-0.006601991429509013,0.5671051209122366,1178,3,3-4
-0.2505549418704818,0.023265594399762612,0.36041244681726325,1186,4,3-4
-0.3693124046401296,0.06641839598854354,1.226520888086357,1188,7,5-7
1.322084149658054,-0.3725142087756007,-1.7935377014016567,1196,6,5-7
1.7172905036704438,-0.5336806930951532,-2.8335438956712924,1198,7,5-7
0.7334474455027712,0.6502524662328873,-0.2089594657913323,1200,4,3-4
-0.04843422626207275,-0.04283934298159536,1.264840455114278,1201,4,3-4
-0.637035139413524,-0.18631583206791297,0.22738673441713153,1204,3,3-4
-0.8696070076366959,0.20906845659427742,0.4345747283893851,1206,5,5-7
0.3948304527818978,-0.3484496263295507,-2.6135483309026033,1210,9,8-14
-0.7848920279691476,-0.6924478203347272,-0.8610504811712865,1212,9,8-14
-0.23582285450334833,1.0907459392390262,0.7210646635987721,1214,16,15+
-1.392291513687962,-0.2940145763095775,0.3783114332444675,1215,3,3-4
-0.19878130462459342,0.2799040753921377,0.672680355010454,1218,13,8-14
-1.8683335087580966,-0.8274858465277907,0.5736909537279233,1220,3,3-4
-1.0104412542622496,-0.6052959062802303,-0.25697092841823654,1225,38,15+
1.1497095567754663,-0.27728878931933676,-0.9835769170921006,1226,20,15+
-0.03641443463304617,0.015348382412231437,1.823698156770533,1227,5,5-7
2.8456096224277734,-0.01554830241069427,-1.05009064634849,1229,7,5-7
-1.1751475118730041,-1.3293576337341735,1.1648151144257675,1230,86,15+
2.580551228832633,-0.3591925155588136,-0.6658127834403378,1232,20,15+
4.062317313063512,-1.506110850868687,-2.618247053662161,1233,105,15+
2.0030164954074103,-0.3463397099972257,-2.5891458792587474,1234,39,15+
0.7798614822200729,-1.1383618138132399,-0.13947766311956708,1237,64,15+
1.5564069516949053,0.23339892379575944,0.8482487726499095,1238,55,15+
0.007613898251968515,-1.7831452105457448,-2.336837553741552,1239,19,15+
3.7314304047824813,-0.3963352886177769,-2.3804002972731046,1241,65,15+
1.6980211408144392,-0.8927459755177174,-3.1556689781439027,1242,43,15+
-0.40512680154927755,0.21719662887955624,0.4418064125880875,1245,20,15+
0.1785298085239974,-0.12124266485012347,-0.23125392145769202,1246,10,8-14
-1.074456415490205,0.23514780592277157,1.0630681308809273,1247,4,3-4
0.23321008612982366,-0.8484601026133907,-1.8100954890671366,1250,12,8-14
0.9381084533385011,0.5139467396907611,-0.025256231315656213,1251,4,3-4
1.6164320536532544,-1.3618686446470183,0.4466612763638353,1253,11,8-14
-1.600445852616546,-0.2581475743600198,-1.286092208612003,1254,6,5-7
0.4266959425073531,-0.05857616331599069,0.9471288496205866,1255,17,15+
-0.2779259268071501,0.3089723591822494,1.3436368652365887,1257,12,8-14
0.8760104839443015,-0.7996182997745257,-0.5132436151303527,1258,21,15+
1.043080338335784,0.18124437665921345,0.5685316003033938,1264,11,8-14
1.8605182895422485,-0.550191187067394,-1.9436997500529083,1265,6,5-7
-0.0003717550492351729,0.05993344057991756,0.5261054112885,1269,5,5-7
-0.8058743094360208,-0.8339895918772254,0.28419412228937013,1270,21,15+
0.27159990917645443,-0.7424687432556963,-0.735028723530665,1271,25,15+
0.9514799502801563,-0.4038245211069036,1.448695327565226,1274,8,8-14
-0.008086665625653258,0.5426841208150882,-0.1373619600039826,1275,15,15+
-0.21700890415575055,-0.3098078407959689,-3.0578878579176307,1277,6,5-7
0.5882647220503817,-0.20395007100293983,0.41062759914495306,1279,11,8-14
2.6994184535447476,-1.116541815976849,-3.704688038060265,1281,14,8-14
1.369089445885125,-0.6512725079898397,-2.108464319078478,1283,30,15+
1.7267489165343666,1.0681041700786327,-3.311831288939842,1284,13,8-14
-0.1471125507048407,-2.1056929115517358,0.6772149103707512,1285,21,15+
1.9656666798230527,0.17079091050315454,0.9332903775129314,1287,3,3-4
-0.023976481131573135,0.1459119196030947,0.2907343960411062,1290,3,3-4
-0.8106393604526256,-0.2771376566757315,1.2081611476073615,1293,10,8-14
-0.42806516234865144,-0.3629306848192101,-0.6836201193559326,1294,9,8-14
-0.5510242492363356,0.5415714435482077,0.9554695497931893,1295,13,8-14
0.10258231229476289,0.4225709144483687,0.7523911332028843,1298,12,8-14
1.6712659346073968,-0.58813037947544,-1.7283895811842436,1299,4,3-4
0.6376405008375913,0.36840816710845536,0.6734037404472348,1301,12,8-14
-0.6680027125808974,0.005616803774425083,0.14725545430366285,1304,14,8-14
0.9834717694055684,-0.045217439433019924,0.5461532050564009,1305,3,3-4
-0.6803461072018097,-0.007089174826359901,1.876066467742651,1307,7,5-7
4.61401894592877,-0.5725470859496209,-3.702403317499321,1309,91,15+
-0.28046316595154663,0.4402938603405684,-0.40430755726398715,1312,17,15+
-0.9170544247218565,0.3477830321376192,0.5126375090828923,1314,9,8-14
-0.5344251238864142,0.06272579558974123,-1.0430253498393989,1315,3,3-4
4.86934265503832,-0.03924797273968861,-2.5188281018907293,1318,68,15+
2.7618782662955126,-0.2518374227072562,-1.3609488013384126,1320,8,8-14
-1.2446530360855208,1.4438806309769219,-0.5756016372740353,1321,26,15+
-0.7951561581726894,-1.3065706479641037,0.46630663990754906,1322,8,8-14
0.22221902155149076,-0.1040433367419083,0.33951786071964435,1323,3,3-4
0.74960636542508,-0.5304929212278231,-1.670774631454478,1325,41,15+
-0.023913701832769595,-0.23040555106140032,0.1682394072235135,1326,14,8-14
1.285680585010221,1.028026149482444,-0.7240572239289119,1327,13,8-14
3.6677870422232517,0.20494444464185957,-1.7297659105050784,1328,11,8-14
2.719373755453261,0.442114058089327,-0.9152614247085102,1329,19,15+
0.20658351132189973,-2.3966164314915765,2.459835818169059,1330,13,8-14
-1.0307115751548803,0.8410827966061053,0.459861374624921,1331,11,8-14
0.2593043927407532,-0.28799282595441017,-0.11149372464723875,1332,31,15+
0.9002447537216712,0.1688821276067599,-0.29144377433524493,1333,27,15+
1.1676471342594825,0.13053387933175387,0.6507001452363257,1334,8,8-14
-0.2218130652200239,-0.24456336228404985,0.14215198391933703,1335,13,8-14
0.5967797557752613,-0.07561729112522353,0.6258685569656826,1336,16,15+
0.19023060496534966,0.38295074795983347,-0.059451558332448126,1339,4,3-4
-0.18309786917758955,0.015456232111399959,1.176334745788229,1340,9,8-14
0.1353703217197857,-0.12772953518908692,-0.17855539119742514,1342,8,8-14
0.023895991637124525,0.09417106559884414,-0.08962860100080243,1345,3,3-4
-0.13828620505602018,-0.2618524034962874,-1.982769542048399,1347,4,3-4
0.07164993418671589,-0.06359031650905023,0.7280318163116448,1348,3,3-4
0.7357604546959028,-0.15734280731392808,0.12839403618494116,1355,5,5-7
-0.5958587718528222,-0.03236324249062805,-0.9757698846182635,1359,3,3-4
-0.35174918032609925,-0.17368478324589567,-0.013727982162020425,1360,3,3-4
0.658294677396174,-0.07505903346561094,-0.17743693071465919,1362,5,5-7
-0.45257974227419817,-0.15189952745163127,1.5134657841770889,1363,4,3-4
-0.23927882345896495,-0.2297141567925069,-0.6639108166528177,1369,5,5-7
0.4284161136461655,0.3326164188801682,-0.3103550910163928,1370,3,3-4
2.8936342205658603,-0.2437290729803836,-3.626188999195266,1373,14,8-14
-0.37343566010759816,0.10394608013286527,0.8707423069337504,1375,8,8-14
-0.6989989544377965,0.059980798882202424,-0.20729638969789227,1379,21,15+
3.237706857707309,-0.9667481079610796,-3.886932136843396,1381,19,15+
0.6391894726968833,-0.3481784594222549,-0.8647896250524565,1383,29,15+
2.2878385890043225,0.6230587621892076,-3.746504856609711,1384,7,5-7
1.1585918992559938,-1.5832837340326276,0.8220711668654329,1385,17,15+
-0.06777680748454666,-0.5652541016012791,1.185713121651104,1389,11,8-14
0.8157399883469506,0.4272761230817216,0.23144337191301145,1391,13,8-14
0.5466770954355558,-0.13098022880293025,-0.27333255323275507,1392,4,3-4
0.1598725403684016,0.11347643973020105,0.6452690221719795,1393,5,5-7
1.5895239542359767,-0.4583600504782464,-0.16111501687161778,1402,6,5-7
0.23609654490949628,0.10357205903826032,-0.3937941989519008,1404,3,3-4
0.25580733120522814,0.42716088060847446,0.6916001628449437,1407,18,15+
0.8322614149559534,-0.06092755966918206,-0.008976413498347324,1409,6,5-7
0.3972791506239749,0.07260813458203119,0.1595166136887297,1410,3,3-4
1.623680874915274,-0.3321398138544446,0.1578800320004583,1411,11,8-14
-0.86886580994711,-0.6276962953556544,-2.193165220927774,1412,17,15+
-0.6338074337813742,0.42449224461874924,0.16677401382544293,1413,4,3-4
-1.021175645278483,0.017450394749097597,0.3617392416666926,1414,3,3-4
2.098662636172011,0.2878318246378081,0.3473344277193945,1416,6,5-7
-0.3001383367875255,-0.5702970643131644,0.3616202473344162,1417,10,8-14
0.1159650718497093,-0.766836815520058,0.13629529424650902,1418,26,15+
3.7217255211418676,0.27192174603586194,-1.7232148666663447,1419,22,15+
2.9218396508858717,-0.47522973644840133,-1.728693118245587,1420,6,5-7
-0.5081339780379801,1.4953106199419886,0.3025737150593878,1421,12,8-14
0.015915678393267907,-0.556531316681902,0.31233041287387747,1422,5,5-7
2.94562099385477,-0.4632384419656408,-0.1617674259666042,1425,4,3-4
0.021880951404285143,-0.09461400404457887,-0.1299685163593427,1427,4,3-4
0.610875057347493,0.17651436163263534,0.13031536491292897,1430,5,5-7
0.0016015247549820977,0.2163235079861845,-0.2178928932546919,1431,8,8-14
2.860936686282775,0.21510990321069645,-0.4139063203096746,1432,5,5-7
-0.038967201779989885,-0.8036291930419729,0.2343599724486456,1433,8,8-14
0.6555637805636294,-0.4521238282827865,0.20838800124308499,1435,12,8-14
0.4185899322275468,0.2920071812400743,0.16484175353469216,1436,4,3-4
1.1206081353124695,-0.3926815910320743,1.0418437910086737,1439,9,8-14
0.7683934820859469,-0.08809634768498886,-0.4570518938111586,1442,5,5-7
1.5928161075515082,0.04087171949876711,0.041716748015057536,1443,9,8-14
0.8808526867137596,0.739532590757811,-2.252564860666117,1444,10,8-14
1.0940624517513884,-0.39913332819040137,-0.9997016812270777,1454,6,5-7
-0.1771950297230903,-0.09400298766773141,1.0161431382478627,1457,3,3-4
0.9362994255190296,-0.27793685684104874,-1.2236145474681486,1460,4,3-4
0.4760370263604554,-1.0059795399240743,-0.39336172191529273,1464,5,5-7
-1.0518275445442202,-0.13952797457260746,1.6247802367618307,1466,3,3-4
1.3580219790605788,-0.11726341448890598,1.0827165457213848,1471,7,5-7
1.4937638651539407,-0.30698658225713293,0.5614826115730257,1472,5,5-7
1.369283372240134,0.1251203342084496,-0.1062692114056546,1474,4,3-4
0.6369610258250049,-0.22162742696205484,0.9130670656025031,1476,4,3-4
0.2467676807016861,0.5761390594185556,-0.11468938708914211,1477,3,3-4
-0.5777250998155178,-0.1511721274316545,-0.278158607253455,1480,9,8-14
0.6277853105029003,0.278145383593717,-0.13758589682200573,1481,4,3-4
0.6999481935814904,-0.19345420425423532,-0.7360075468264249,1482,3,3-4
0.1794698152020564,-0.26315017205953484,-1.1110587947322508,1483,4,3-4
-0.2049493112703631,-0.1273296662359127,-2.0592967387018932,1497,3,3-4
-0.012109069778116155,0.2268063658216204,0.9336398841341543,1501,3,3-4
0.7013102542068208,-0.4070045885933752,0.6676111104353517,1502,19,15+
0.05948623896726987,-0.2214034104374263,-0.05076754005086559,1504,11,8-14
0.7211747059864558,-0.07208205430420711,0.7814821600113018,1511,4,3-4
0.3931577906666872,0.6895468674886887,-0.00611931677301919,1512,4,3-4
-0.3639910916061604,0.4198580597395398,0.5624211846091459,1515,3,3-4
1.8099178642251659,-0.6998203881125447,-0.12823421294088122,1516,3,3-4
0.75646698486418,0.5953244391053835,1.1502071433378969,1521,9,8-14
-0.2207006600070497,0.2915378404566542,-1.143935602870644,1522,4,3-4
0.23133282658664103,-0.11879940842663139,-0.40527716548563425,1524,3,3-4
2.342685210053435,-0.8113745417008438,-0.22875791969050052,1525,5,5-7
0.08633266021649677,0.4818378789080755,0.9678102617728885,1526,10,8-14
-0.3582964866192128,-0.4163917042099824,-2.585312761279672,1527,7,5-7
-0.7685925997259873,0.17596718001262474,-0.340839833882157,1530,3,3-4
0.8984786831041472,0.21921616585436338,0.8673688049365871,1531,3,3-4
-0.8815027889606474,0.23276103580988008,1.5304356845340932,1533,3,3-4
-1.035212655726721,-0.8598753753572858,0.5420603803108628,1535,14,8-14
0.002434452441827828,1.2534222690266847,0.8337971872951482,1538,10,8-14
0.2203080596046424,0.1730221610722218,-2.9048519572276934,1540,3,3-4
0.4398053099226816,0.29584032034548424,0.3414306822666705,1542,4,3-4
-0.22989777545206494,0.848848617265184,0.10170273333064589,1543,7,5-7
-0.3326172388028965,0.16428523301907633,-0.04636064472793944,1545,8,8-14
-0.2809369363272436,-0.6531546754763684,1.478069398670506,1548,8,8-14
0.40406905635285495,1.3559781039652545,1.003829160666477,1549,9,8-14
1.5343566465271599,0.9267183357731914,-0.4473446651184091,1553,6,5-7
1.3130841869786138,0.3663157152283902,0.5834760811884185,1556,5,5-7
-0.01867056755060681,0.17624992325880157,0.15222355987426534,1558,3,3-4
-1.0261102473194088,0.02867700356509595,0.17443824616813586,1560,3,3-4
-0.5533139020729472,-0.0010327229251414494,1.0006675371063205,1563,6,5-7
0.6942811753252172,-0.6119392521114105,-1.4281262321572301,1567,5,5-7
1.3642997648942652,0.2139123121066322,0.3204684637783246,1568,3,3-4
-0.5278706732892043,0.02918202020633881,1.2440357656626602,1572,10,8-14
0.3105308193028318,-1.5522022663600852,2.249833439030919,1573,5,5-7
0.03749798838212043,0.13037749696343492,0.041198588469771535,1575,3,3-4
-1.01232064096766,-0.13183360158829155,1.7104847882131273,1579,4,3-4
-0.13431034805614184,0.28007133878518886,0.4545980835123343,1583,4,3-4
1.097352969010418,-0.12088318369319986,1.9706216381761688,1586,3,3-4
0.12879753791093387,0.5137078774966991,-0.41587632358952364,1594,7,5-7
-0.15445019320552902,-0.10200671791873916,-0.3449749241269924,1596,3,3-4
0.588961272893042,-0.027537867461338794,0.8241413078716252,1598,4,3-4
0.5489206325980123,1.2844946935385655,-0.1648819461741794,1599,8,8-14
-0.213989637566667,0.4646879878158515,-0.06672599946277197,1601,3,3-4
-0.8087704796042282,0.2653721392217212,0.5314653566840464,1604,36,15+
-0.36414678012291346,0.09916350825956066,0.6105264835348773,1609,4,3-4
1.5394694329675302,0.1206910413963537,-0.5760536501549652,1611,4,3-4
0.5986795952066395,0.44860960603192224,0.132743270136629,1614,3,3-4
-0.09890183799223048,0.40635926880055073,-0.6798300698687663,1617,10,8-14
-1.00652968088136,-0.07416644900022998,-0.26413295016603744,1618,6,5-7
0.7618685338519136,-0.32174185886182083,-1.673314360056064,1624,3,3-4
-1.1726077633924141,-0.6776923478331424,1.4466453235707477,1626,6,5-7
-0.681393711746345,-0.30079917412861,1.9855052650338345,1633,6,5-7
-0.11435434581538761,0.13132523684193043,0.36670267178683813,1637,3,3-4
-0.904271572191521,-0.3448100928722968,0.7385662140391485,1638,4,3-4
0.08757687412510695,0.47537303031423545,1.564332048482103,1639,7,5-7
-0.04862128048365477,0.3813097670971979,0.7049769008820344,1644,5,5-7
0.5144987364509039,-0.44106913877297615,0.7456026973063964,1647,15,15+
0.5170732337605133,-0.6523340106125457,1.8310139147864728,1651,8,8-14
0.42996264798810346,0.5477367129289475,0.4211501717355298,1652,5,5-7
0.12304541896366916,-0.04236044594177643,0.11188511677328805,1653,8,8-14
-0.3362897663046136,-0.003542255916302306,-0.9178789848914065,1654,4,3-4
0.2458373220549912,0.318801664669489,1.4362296429429808,1655,5,5-7
2.557332425787764,-0.42683704560522806,0.03902210587802091,1656,3,3-4
-0.197290458946477,0.37459680834859815,-0.1481574382642058,1660,4,3-4
-1.5251740412733454,0.3727586592154585,1.1293945551878313,1663,6,5-7
0.4303637322671586,-0.3166525970658558,-1.083290673345942,1664,3,3-4
-0.7146962251656326,0.5656238695245397,0.11843390744451099,1665,5,5-7
0.6299164588143134,-1.3108245065226662,1.949394339629814,1667,4,3-4
-0.4385921049280911,-0.0489733601667951,-0.03684895251873627,1669,3,3-4
-0.5785690864824901,-0.5152543014581723,1.588894962884693,1671,7,5-7
-0.0987899638095402,0.39299904102364847,1.2077316472167394,1672,7,5-7
0.494713104117408,0.2662711004257552,-0.36444202389862645,1673,10,8-14
-0.49466961040097607,-0.6165106639947726,0.04466149750500614,1677,3,3-4
-0.28123274405774384,-0.16278613868987807,0.4193293051939811,1678,7,5-7
0.7875984844782911,-0.45016010765575587,0.5602530814985267,1679,4,3-4
-0.16215559297208065,0.2662672208058964,0.20405381014337629,1681,7,5-7
4.1440634077646505,-1.379968880907763,-4.084881277835912,1682,7,5-7
-0.3959717435637644,0.8578499495479812,-0.28091363392312885,1683,3,3-4
1.9104036515004368,-0.48026162090418045,-1.7340707763506258,1685,3,3-4
1.1233229619744352,-0.5267196354001764,-0.685051009590896,1704,4,3-4
-0.2237363717250951,0.667715566268851,-0.28205561361237785,1707,3,3-4
-0.17441361825716462,0.7799640826354003,0.4643393578025292,1708,3,3-4
0.5763955294455598,-0.4723675797158247,0.4744604112808253,1709,6,5-7
-2.28832904434491,0.1685661974621011,-1.2592880441769987,1710,3,3-4
1.5713903334195298,0.5458948633029674,-0.19723659320584253,1711,4,3-4
1.4409409416234924,0.6125641766250128,-0.3301132216259556,1713,3,3-4
0.7154046642878732,0.6006402359497395,-0.70175112454789,1715,4,3-4
-0.5123332657710079,-0.06779530144549395,-0.376528392491531,1718,4,3-4
1.4951500287815356,1.0529058324006952,-0.2558635413019924,1721,7,5-7
0.04540969818183216,1.6783375814775277,0.20958435788771163,1725,7,5-7
0.21622777054788833,-1.4718184565031536,0.7100283383814632,1726,3,3-4
-0.41075277580335534,0.6205148285519965,0.02945077763161502,1727,3,3-4
-0.13467469838058424,0.12270304100566154,0.08941829192712403,1735,4,3-4
0.9471767811010985,0.0055597109905905495,-1.8637480820094008,1737,4,3-4
0.29659023181599764,0.24132190998872718,-0.18894797515058676,1738,7,5-7
-0.28360563259937965,-0.3750268912741367,0.48310051458608616,1745,3,3-4
1.3103276038838791,-0.5316653343580925,-0.46735635955565513,1746,38,15+
2.5719933351242226,-0.21203708384391812,-0.4350069043855565,1747,16,15+
1.9408771663702118,-0.6522198849658125,-0.7290011043149307,1748,7,5-7
0.9480783365356813,0.09734727744094776,-0.6383078305916358,1750,3,3-4
-0.33917625954697217,-0.4509246231351753,1.4052047996909984,1754,3,3-4
0.7679335256483658,-2.0840675912181554,1.607251897652559,1755,4,3-4
-1.4124694457437061,-0.845365777914955,-0.4228510532817329,1756,39,15+
-0.15754149979515053,-0.13189605406311133,0.09767406623293574,1757,10,8-14
-0.3377719440488019,0.576041339182825,1.871251276608257,1759,3,3-4
-0.9033812481556137,-0.5988391833769006,-0.7487832305038166,1760,14,8-14
-0.32322920480409223,-1.7171556273652127,0.30144351077613823,1762,8,8-14
0.6010868748635002,-0.5233782413135282,-0.4096214101169602,1764,8,8-14
-0.263017311465031,-0.24414200064338232,-0.43161952101551493,1767,15,15+
0.06902569238992629,-0.5920216797583331,-0.6668726573829968,1768,13,8-14
-2.805833869124399,-1.1337349201122908,0.16015656828461827,1769,4,3-4
-1.308336191842072,1.1007186231081267,1.9179477132053926,1775,7,5-7
-1.533445241061157,-0.7477107208169604,0.6192322895561058,1776,82,15+
-1.5904045912596512,-0.14126844681932,-0.1446541784698438,1778,3,3-4
0.6165645979930039,-0.013520488533985714,-1.7858592321735582,1782,4,3-4
0.17821428856095034,0.6036674277857561,0.6726170986073836,1783,3,3-4
-0.39545711196792477,-0.6726724611003637,0.726977698409426,1787,5,5-7
-0.5452273113441676,-0.4121488901983474,-0.19094807606179992,1789,3,3-4
0.9130918866600746,0.4297165306172762,-0.6990118339745992,1799,4,3-4
-0.7992971442113124,0.19771416588581614,-0.4588601867362301,1801,3,3-4
0.9884011063245914,-0.6160017584176802,-1.2686416212543434,1802,3,3-4
1.7558450862252952,0.7550832023566597,0.5723560876612859,1804,3,3-4
-0.1697491146865584,0.26662201879708736,0.04067683756939455,1806,11,8-14
0.3462272185358436,-0.09211406138668365,-0.7188561086468706,1807,5,5-7
0.7724906363991457,-0.11869783039700943,-2.5618503981938643,1808,4,3-4
-0.568177890783454,0.2942283960006211,0.07805544479413504,1809,10,8-14
-0.28564517739712925,0.021264835961545797,-1.2507213390995726,1816,3,3-4
0.4460537194757021,-0.28928784041229877,-2.1795936925868578,1820,4,3-4
0.27759445614968115,0.47683538287322136,-0.07052586908528563,1821,8,8-14
0.1052501450596176,0.4129943952598505,-0.8070908021332484,1824,6,5-7
0.3100267157676684,-1.0765384447793138,-2.170690837673585,1826,6,5-7
0.028171361440744447,-1.6913218901022873,0.44752766087479307,1827,9,8-14
5.3041841959197376,-1.435620539589245,-1.3429424590795906,1828,4,3-4
