episodes_pct,hypoxic_days_pct
0.025451768897938407,0.7527717546945956
0.2545176889793841,5.9485333224235974
0.4835836090608297,9.581475268993168
0.7126495291422754,12.625291494497402
0.9417154492237211,15.247719183406293
1.1707813693051667,17.59194861514544
1.3998472893866123,19.739802806529475
1.628913209468058,21.781287076054493
1.8579791295495036,23.679581066153908
2.0870450496309494,25.50832549196089
2.316110969712395,27.222517694227385
2.5451768897938405,28.826248823794135
2.7742428098752865,30.360430389068444
3.003308729956732,31.833244691731785
3.2323746500381776,33.22423597758049
3.461440570119623,34.53340424661457
3.690506490201069,35.76484064967475
3.9195724102825147,36.88990713087591
4.14863833036396,37.95360634946611
4.377704250445406,38.96002945628605
4.606770170526851,39.92963220553942
4.835836090608297,40.8624145972262
5.064902010689743,41.770650083868595
5.293967930771188,42.63388291126294
5.523033850852634,43.480751135294355
5.7520997709340795,44.315345906803586
5.9811656910155255,45.12130262242769
6.2102316110969715,45.89453013132594
6.439297531178417,46.663666489383466
6.668363451259863,47.400073640715135
6.897429371341309,48.136480792046804
7.126495291422754,48.83606758581189
7.3555612115042,49.535654379576975
7.584627131585645,50.21069426829767
7.813693051667091,50.86527840281471
8.042758971748537,51.49122448144663
8.271824891829983,52.11717056007855
8.500890811911427,52.706296281143885
8.729956731992873,53.29542200220922
8.959022652074319,53.85590966738944
9.188088572155765,54.40821503088819
9.417154492237211,54.93597348934255
9.646220412318657,55.45145849527472
9.875286332400101,55.96694350120689
10.104352252481547,56.46606390377613
10.333418172562993,56.94472855214172
10.56248409264444,57.423393200507306
10.791550012725885,57.902057848872886
11.02061593280733,58.38072249723847
11.249681852888775,58.82256678803748
11.478747772970221,59.264411078836474
11.707813693051667,59.70625536963548
11.936879613133113,60.14809966043448
12.165945533214558,60.55721474450763
12.395011453296004,60.96223867774005
12.62407737337745,61.36726261097247
12.853143293458896,61.77228654420488
13.082209213540342,62.1773104774373
13.311275133621786,62.57824325982899
13.540341053703232,62.946446835494825
13.769406973784678,63.314650411160656
13.998472893866124,63.682853986826494
14.22753881394757,64.05105756249233
14.456604734029016,64.41926113815816
14.68567065411046,64.75882665793888
14.914736574191906,65.09020987603813
15.143802494273352,65.42159309413738
15.372868414354798,65.75297631223663
15.601934334436244,66.08435953033589
15.831000254517688,66.41574274843514
16.060066174599136,66.74303481569366
16.289132094680582,67.03759767622633
16.518198014762024,67.33216053675899
16.74726393484347,67.62672339729166
16.976329854924916,67.92128625782432
17.205395775006362,68.215849118357
17.43446169508781,68.51041197888966
17.663527615169254,68.80497483942233
17.8925935352507,69.099537699955
18.121659455332146,69.39410056048767
18.350725375413592,69.68866342102034
18.57979129549504,69.96686167819007
18.80885721557648,70.22460418115615
19.037923135657927,70.48234668412225
19.266989055739373,70.74008918708833
19.49605497582082,70.99783169005441
19.725120895902265,71.2555741930205
19.95418681598371,71.51331669598657
20.183252736065157,71.77105919895267
20.412318656146603,72.02880170191875
20.64138457622805,72.28654420488483
20.870450496309495,72.54428670785092
21.09951641639094,72.802029210817
21.328582336472383,73.05977171378309
21.55764825655383,73.29296731170479
21.786714176635275,73.51388945710428
22.01578009671672,73.73481160250378
22.244846016798167,73.95573374790328
22.473911936879613,74.17665589330278
22.70297785696106,74.39757803870229
22.932043777042505,74.61850018410179
23.16110969712395,74.83942232950129
23.390175617205397,75.06034447490079
23.619241537286843,75.28126662030029
23.848307457368286,75.50218876569978
24.07737337744973,75.7231109110993
24.306439297531178,75.91948615145441
24.535505217612624,76.10358793928732
24.76457113769407,76.28768972712024
24.993637057775516,76.47179151495315
25.22270297785696,76.65589330278607
25.451768897938408,76.83999509061898
25.680834818019854,77.02409687845191
25.9099007381013,77.20819866628483
26.138966658182742,77.39230045411774
26.368032578264188,77.57640224195066
26.597098498345634,77.76050402978358
26.82616441842708,77.94460581761649
27.055230338508526,78.1287076054494
27.284296258589972,78.31280939328234
27.513362178671418,78.49691118111525
27.742428098752864,78.68101296894817
27.97149401883431,78.86511475678108
28.200559938915756,79.049216544614
28.429625858997202,79.23331833244691
28.658691779078644,79.41742012027983
28.88775769916009,79.60152190811276
29.116823619241536,79.76107679090128
29.345889539322982,79.90835822116762
29.57495545940443,80.05563965143395
29.804021379485874,80.20292108170028
30.03308729956732,80.35020251196661
30.262153219648766,80.49748394223295
30.491219139730212,80.64476537249928
30.72028505981166,80.79204680276561
30.9493509798931,80.93932823303196
31.178416899974547,81.08660966329829
31.407482820055993,81.23389109356462
31.63654874013744,81.38117252383095
31.865614660218885,81.52845395409729
32.094680580300334,81.67573538436362
32.32374650038177,81.82301681462995
32.55281242046322,81.97029824489628
32.781878340544665,82.11757967516262
33.01094426062611,82.26486110542896
33.24001018070756,82.4121425356953
33.469076100789,82.55942396596163
33.69814202087045,82.70670539622796
33.927207940951895,82.85398682649429
34.15627386103334,83.00126825676062
34.38533978111479,83.14854968702696
34.61440570119623,83.29583111729329
34.84347162127768,83.44311254755962
35.072537541359125,83.59039397782597
35.30160346144057,83.7376754080923
35.53066938152202,83.87677453667716
35.75973530160346,83.98723560937692
35.98880122168491,84.09769668207667
36.217867141766355,84.20815775477642
36.4469330618478,84.31861882747617
36.67599898192925,84.42907990017592
36.90506490201069,84.53954097287567
37.13413082209213,84.65000204557542
37.36319674217358,84.76046311827517
37.592262662255024,84.87092419097492
37.82132858233647,84.98138526367467
38.050394502417916,85.09184633637442
38.27946042249936,85.20230740907417
38.50852634258081,85.31276848177393
38.737592262662254,85.42322955447368
38.9666581827437,85.53369062717343
39.195724102825146,85.64415169987318
39.42479002290659,85.75461277257293
39.65385594298804,85.86507384527268
39.882921863069484,85.97553491797242
40.11198778315093,86.08599599067217
40.341053703232376,86.19645706337192
40.57011962331382,86.30691813607167
40.79918554339527,86.41737920877142
41.028251463476714,86.52784028147117
41.25731738355816,86.63830135417093
41.486383303639606,86.74876242687068
41.71544922372105,86.85922349957043
41.94451514380249,86.96968457227018
42.17358106388394,87.08014564496993
42.40264698396538,87.19060671766968
42.63171290404683,87.30106779036943
42.860778824128275,87.41152886306918
43.08984474420972,87.52198993576893
43.31891066429117,87.63245100846868
43.54797658437261,87.74291208116843
43.77704250445406,87.85337315386818
44.006108424535505,87.96383422656794
44.23517434461695,88.07429529926769
44.4642402646984,88.18475637196744
44.69330618477984,88.27885284130426
44.92237210486129,88.35249355643742
45.151438024942735,88.42613427157059
45.38050394502418,88.49977498670376
45.60956986510563,88.57341570183692
45.83863578518707,88.64705641697009
46.06770170526852,88.72069713210325
46.296767625349965,88.79433784723643
46.52583354543141,88.8679785623696
46.75489946551286,88.94161927750277
46.983965385594296,89.01525999263593
47.21303130567574,89.0889007077691
47.44209722575719,89.16254142290227
47.671163145838634,89.23618213803543
47.90022906592008,89.3098228531686
48.129294986001526,89.38346356830176
48.35836090608297,89.45710428343493
48.58742682616442,89.5307449985681
48.81649274624586,89.60438571370126
49.04555866632731,89.67802642883443
49.274624586408756,89.7516671439676
49.5036905064902,89.82530785910076
49.73275642657165,89.89894857423393
49.96182234665309,89.9725892893671
50.19088826673454,90.04623000450026
50.419954186815986,90.11987071963344
50.64902010689743,90.1935114347666
50.87808602697888,90.26715214989977
51.10715194706032,90.34079286503294
51.33621786714177,90.4144335801661
51.565283787223215,90.48807429529927
51.794349707304654,90.56171501043244
52.0234156273861,90.6353557255656
52.252481547467546,90.70899644069877
52.48154746754899,90.78263715583194
52.71061338763044,90.8562778709651
52.939679307711884,90.92991858609827
53.16874522779333,91.00355930123143
53.397811147874776,91.0772000163646
53.62687706795622,91.15084073149777
53.85594298803767,91.22448144663093
54.085008908119114,91.2981221617641
54.31407482820056,91.37176287689726
54.543140748282006,91.44540359203044
54.77220666836345,91.51904430716361
55.0012725884449,91.59268502229678
55.230338508526344,91.66632573742994
55.45940442860779,91.73996645256311
55.688470348689236,91.81360716769628
55.91753626877068,91.88724788282944
56.14660218885213,91.96088859796261
56.375668108933574,92.03452931309577
56.60473402901501,92.10817002822894
56.83379994909646,92.1818107433621
57.062865869177905,92.25545145849527
57.29193178925935,92.32909217362844
57.5209977093408,92.4027328887616
57.75006362942224,92.47637360389477
57.97912954950369,92.55001431902794
58.208195469585135,92.6236550341611
58.43726138966658,92.69729574929427
58.66632730974803,92.77093646442745
58.89539322982947,92.84457717956062
59.12445914991092,92.91821789469378
59.353525069992365,92.99185860982695
59.58259099007381,93.06549932496011
59.81165691015526,93.13914004009328
60.0407228302367,93.21278075522645
60.26978875031815,93.28642147035961
60.498854670399595,93.36006218549278
60.72792059048104,93.43370290062595
60.95698651056249,93.50734361575911
61.18605243064393,93.58098433089228
61.41511835072537,93.65462504602544
61.64418427080682,93.72826576115861
61.873250190888264,93.80190647629178
62.10231611096971,93.87554719142494
62.331382031051156,93.94509675571739
62.5604479511326,93.98191711328397
62.78951387121405,94.01873747085055
63.018579791295494,94.05555782841714
63.24764571137694,94.09237818598372
63.476711631458386,94.1291985435503
63.70577755153983,94.16601890111689
63.93484347162128,94.20283925868347
64.16390939170272,94.23965961625005
64.39297531178417,94.27647997381663
64.62204123186561,94.31330033138322
64.85110715194706,94.3501206889498
65.0801730720285,94.38694104651638
65.30923899210995,94.42376140408297
65.53830491219139,94.46058176164955
65.76737083227285,94.49740211921613
65.99643675235428,94.53422247678272
66.22550267243574,94.5710428343493
66.45456859251718,94.60786319191588
66.68363451259863,94.64468354948247
66.91270043268007,94.68150390704905
67.14176635276152,94.71832426461563
67.37083227284296,94.75514462218221
67.59989819292441,94.7919649797488
67.82896411300585,94.82878533731538
68.0580300330873,94.86560569488196
68.28709595316874,94.90242605244855
68.5161618732502,94.93924641001514
68.74522779333164,94.97606676758173
68.97429371341308,95.01288712514831
69.20335963349453,95.0497074827149
69.43242555357597,95.08652784028148
69.66149147365742,95.12334819784806
69.89055739373886,95.16016855541464
70.11962331382031,95.19698891298123
70.34868923390175,95.23380927054781
70.5777551539832,95.27062962811439
70.80682107406464,95.30744998568098
71.0358869941461,95.34427034324756
71.26495291422754,95.38109070081414
71.49401883430899,95.41791105838072
71.72308475439043,95.45473141594731
71.95215067447188,95.49155177351389
72.18121659455332,95.52837213108047
72.41028251463477,95.56519248864706
72.63934843471621,95.60201284621364
72.86841435479766,95.63883320378022
73.0974802748791,95.6756535613468
73.32654619496056,95.71247391891339
73.555612115042,95.74929427647997
73.78467803512343,95.78611463404656
74.01374395520489,95.82293499161314
74.24280987528633,95.85975534917972
74.47187579536778,95.8965757067463
74.70094171544922,95.93339606431289
74.93000763553067,95.97021642187947
75.15907355561211,96.00703677944605
75.38813947569356,96.04385713701264
75.617205395775,96.08067749457922
75.84627131585646,96.1174978521458
